x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
6.175E+00,1.8E+01,2.9761466E+04,2.306826E+03,8.784038E+03,2.46021E+02,2.46021E+02,7.66058E+02,2.88E+02,6.62779E+02,2.517E+00,9.98E-01,1.3335E+01,1.031E+00,3.3911E+01,6.71E-01,9.99E-01,9.83E-01
7.148E+00,2.1E+01,3.9013665E+04,2.677969E+03,9.112859E+03,3.32557E+02,3.32557E+02,8.13956E+02,2.88E+02,6.83533E+02,2.992E+00,9.98E-01,1.5703E+01,1.036E+00,4.3497E+01,8.61E-01,9.99E-01,9.83E-01
8.206E+00,2.4E+01,5.0991613E+04,3.087369E+03,9.29359E+03,4.38101E+02,4.38101E+02,9.11182E+02,2.88E+02,7.2516E+02,3.606E+00,9.98E-01,1.8635E+01,1.042E+00,5.9749E+01,1.183E+00,9.99E-01,9.83E-01
9.3E+00,2.7E+01,7.2760516E+04,3.560371E+03,9.72873E+03,6.44712E+02,6.44712E+02,1.054015E+03,2.88E+02,7.70582E+02,4.549E+00,9.98E-01,2.2913E+01,1.052E+00,8.791E+01,1.74E+00,9.99E-01,9.83E-01
1.138E+00,3E+00,2.445566E+03,1.367029E+03,6.61136E+03,8.431E+00,8.431E+00,5.0817E+02,2.88E+02,5.51616E+02,1.183E+00,9.98E-01,6.385E+00,1.019E+00,6.979E+00,1.43E-01,9.99E-01,9.84E-01
2.088E+00,6E+00,4.372814E+03,1.34351E+03,6.722684E+03,2.2146E+01,2.2146E+01,5.4587E+02,2.88E+02,5.59828E+02,1.247E+00,9.98E-01,6.754E+00,1.019E+00,2.3131E+01,2.01E-01,9.99E-01,9.84E-01
3.144E+00,9E+00,8.374038E+03,1.386723E+03,7.025363E+03,6.0297E+01,6.0297E+01,5.76649E+02,2.88E+02,5.75733E+02,1.393E+00,9.98E-01,7.531E+00,1.021E+00,1.1963E+01,2.37E-01,9.99E-01,9.84E-01
4.161E+00,1.2E+01,1.4717057E+04,1.547444E+03,7.700759E+03,1.13731E+02,1.13731E+02,6.31212E+02,2.88E+02,6.01828E+02,1.666E+00,9.98E-01,8.972E+00,1.023E+00,1.6835E+01,3.33E-01,9.99E-01,9.84E-01
5.14E+00,1.5E+01,2.1622501E+04,1.924316E+03,8.456726E+03,1.75188E+02,1.75188E+02,6.97087E+02,2.88E+02,6.32E+02,2.091E+00,9.98E-01,1.1168E+01,1.027E+00,2.4704E+01,4.89E-01,9.99E-01,9.84E-01
6.175E+00,1.8E+01,2.9761592E+04,2.306828E+03,8.785045E+03,2.45994E+02,2.45994E+02,7.64964E+02,2.88E+02,6.62556E+02,2.517E+00,9.98E-01,1.3321E+01,1.031E+00,3.3838E+01,6.7E-01,9.99E-01,9.84E-01
7.148E+00,2.1E+01,3.9012945E+04,2.677977E+03,9.113361E+03,3.32533E+02,3.32533E+02,8.12942E+02,2.88E+02,6.83361E+02,2.991E+00,9.98E-01,1.5686E+01,1.036E+00,4.3416E+01,8.6E-01,9.99E-01,9.84E-01
8.206E+00,2.4E+01,5.0992053E+04,3.087389E+03,9.294028E+03,4.37979E+02,4.37979E+02,9.10122E+02,2.88E+02,7.24989E+02,3.605E+00,9.98E-01,1.8615E+01,1.042E+00,5.9651E+01,1.181E+00,9.99E-01,9.84E-01
9.3E+00,2.7E+01,7.2761654E+04,3.560372E+03,9.729673E+03,6.45059E+02,6.45059E+02,1.05314E+03,2.88E+02,7.70419E+02,4.548E+00,9.98E-01,2.2886E+01,1.052E+00,8.7804E+01,1.738E+00,9.99E-01,9.84E-01
1.138E+00,3E+00,2.500535E+03,1.373191E+03,6.617913E+03,8.786E+00,8.786E+00,5.08127E+02,2.88E+02,5.51785E+02,1.186E+00,9.98E-01,6.393E+00,1.019E+00,5.734E+00,1.43E-01,9.99E-01,9.85E-01
2.088E+00,6E+00,5.241331E+03,1.345164E+03,6.726346E+03,2.247E+01,2.247E+01,5.682E+02,2.88E+02,5.6304E+02,1.275E+00,9.98E-01,6.902E+00,1.019E+00,2.2874E+01,2.29E-01,9.99E-01,9.85E-01
3.144E+00,9E+00,8.374249E+03,1.38673E+03,7.027873E+03,6.0297E+01,6.0297E+01,5.75865E+02,2.88E+02,5.75591E+02,1.393E+00,9.98E-01,7.523E+00,1.021E+00,1.193E+01,2.36E-01,9.99E-01,9.85E-01
4.161E+00,1.2E+01,1.4717162E+04,1.547444E+03,7.702687E+03,1.13731E+02,1.13731E+02,6.3035E+02,2.88E+02,6.01669E+02,1.665E+00,9.98E-01,8.963E+00,1.023E+00,1.6793E+01,3.32E-01,9.99E-01,9.85E-01
5.14E+00,1.5E+01,2.162233E+04,1.924319E+03,8.457602E+03,1.75188E+02,1.75188E+02,6.96134E+02,2.88E+02,6.31821E+02,2.091E+00,9.98E-01,1.1156E+01,1.027E+00,2.4648E+01,4.88E-01,9.99E-01,9.85E-01
6.175E+00,1.8E+01,2.9761737E+04,2.306829E+03,8.786053E+03,2.45985E+02,2.45985E+02,7.63873E+02,2.88E+02,6.62334E+02,2.516E+00,9.98E-01,1.3307E+01,1.031E+00,3.3765E+01,6.68E-01,9.99E-01,9.85E-01
7.148E+00,2.1E+01,3.9012227E+04,2.677984E+03,9.113862E+03,3.32459E+02,3.32459E+02,8.1193E+02,2.88E+02,6.83191E+02,2.991E+00,9.98E-01,1.5669E+01,1.036E+00,4.3335E+01,8.58E-01,9.99E-01,9.85E-01
8.206E+00,2.4E+01,5.0992353E+04,3.087409E+03,9.294463E+03,4.37986E+02,4.37986E+02,9.09065E+02,2.88E+02,7.24818E+02,3.604E+00,9.98E-01,1.8594E+01,1.042E+00,5.9552E+01,1.179E+00,9.99E-01,9.85E-01
9.3E+00,2.7E+01,7.2762483E+04,3.560375E+03,9.730607E+03,6.45053E+02,6.45053E+02,1.052265E+03,2.88E+02,7.70257E+02,4.547E+00,9.98E-01,2.2859E+01,1.052E+00,8.7698E+01,1.736E+00,9.99E-01,9.85E-01
1.138E+00,3E+00,2.348983E+03,1.370467E+03,6.618277E+03,8.62E+00,8.62E+00,5.03037E+02,2.88E+02,5.50892E+02,1.18E+00,9.98E-01,6.354E+00,1.019E+00,5.6E+00,1.37E-01,9.99E-01,9.86E-01
2.088E+00,6E+00,5.98341E+03,1.349911E+03,6.731934E+03,2.3332E+01,2.3332E+01,5.85742E+02,2.88E+02,5.65761E+02,1.298E+00,9.98E-01,7.031E+00,1.019E+00,2.1795E+01,2.5E-01,9.99E-01,9.86E-01
3.144E+00,9E+00,8.374358E+03,1.38673E+03,7.030371E+03,6.0298E+01,6.0298E+01,5.75081E+02,2.88E+02,5.75448E+02,1.393E+00,9.98E-01,7.516E+00,1.021E+00,1.1896E+01,2.36E-01,9.99E-01,9.86E-01
4.161E+00,1.2E+01,1.4717311E+04,1.547445E+03,7.704622E+03,1.13727E+02,1.13727E+02,6.2949E+02,2.88E+02,6.0151E+02,1.665E+00,9.98E-01,8.954E+00,1.023E+00,1.6751E+01,3.32E-01,9.99E-01,9.86E-01
5.14E+00,1.5E+01,2.1622751E+04,1.92432E+03,8.458494E+03,1.75202E+02,1.75202E+02,6.95186E+02,2.88E+02,6.31643E+02,2.091E+00,9.98E-01,1.1145E+01,1.027E+00,2.4593E+01,4.87E-01,9.99E-01,9.86E-01
6.175E+00,1.8E+01,2.9761817E+04,2.30683E+03,8.787064E+03,2.4599E+02,2.4599E+02,7.62786E+02,2.88E+02,6.62112E+02,2.516E+00,9.98E-01,1.3294E+01,1.031E+00,3.3693E+01,6.67E-01,9.99E-01,9.86E-01
7.148E+00,2.1E+01,3.9011597E+04,2.677989E+03,9.114364E+03,3.32406E+02,3.32406E+02,8.10921E+02,2.88E+02,6.83021E+02,2.99E+00,9.98E-01,1.5652E+01,1.036E+00,4.3254E+01,8.56E-01,9.99E-01,9.86E-01
8.206E+00,2.4E+01,5.0992668E+04,3.08742E+03,9.294896E+03,4.38075E+02,4.38075E+02,9.08012E+02,2.88E+02,7.24648E+02,3.604E+00,9.98E-01,1.8573E+01,1.042E+00,5.9454E+01,1.177E+00,9.99E-01,9.86E-01
9.3E+00,2.7E+01,7.2763416E+04,3.560378E+03,9.731537E+03,6.4507E+02,6.4507E+02,1.051394E+03,2.88E+02,7.70095E+02,4.546E+00,9.98E-01,2.2832E+01,1.052E+00,8.7593E+01,1.734E+00,9.99E-01,9.86E-01
1.138E+00,3E+00,3.574767E+03,1.348986E+03,6.607938E+03,7.406E+00,7.406E+00,5.4799E+02,2.88E+02,5.56129E+02,1.218E+00,9.98E-01,6.582E+00,1.019E+00,1.7981E+01,1.99E-01,9.99E-01,9.87E-01
2.088E+00,6E+00,6.082441E+03,1.350903E+03,6.73502E+03,2.3516E+01,2.3516E+01,5.87138E+02,2.88E+02,5.65954E+02,1.302E+00,9.98E-01,7.041E+00,1.019E+00,2.1215E+01,2.52E-01,9.99E-01,9.87E-01
3.144E+00,9E+00,8.374475E+03,1.386731E+03,7.03287E+03,6.0299E+01,6.0299E+01,5.74299E+02,2.88E+02,5.75306E+02,1.393E+00,9.98E-01,7.509E+00,1.021E+00,1.1863E+01,2.35E-01,9.99E-01,9.87E-01
4.161E+00,1.2E+01,1.47174E+04,1.547445E+03,7.706552E+03,1.13732E+02,1.13732E+02,6.28632E+02,2.88E+02,6.01351E+02,1.665E+00,9.98E-01,8.945E+00,1.023E+00,1.6709E+01,3.31E-01,9.99E-01,9.87E-01
5.14E+00,1.5E+01,2.1622994E+04,1.924321E+03,8.459382E+03,1.75205E+02,1.75205E+02,6.9424E+02,2.88E+02,6.31465E+02,2.091E+00,9.98E-01,1.1134E+01,1.027E+00,2.4537E+01,4.86E-01,9.99E-01,9.87E-01
6.175E+00,1.8E+01,2.9761978E+04,2.30683E+03,8.788084E+03,2.45977E+02,2.45977E+02,7.61704E+02,2.88E+02,6.61892E+02,2.516E+00,9.98E-01,1.328E+01,1.031E+00,3.3621E+01,6.66E-01,9.99E-01,9.87E-01
7.148E+00,2.1E+01,3.9010916E+04,2.677995E+03,9.114865E+03,3.32444E+02,3.32444E+02,8.09915E+02,2.88E+02,6.82851E+02,2.989E+00,9.98E-01,1.5635E+01,1.036E+00,4.3173E+01,8.55E-01,9.99E-01,9.87E-01
8.206E+00,2.4E+01,5.0992829E+04,3.087433E+03,9.295327E+03,4.37937E+02,4.37937E+02,9.06961E+02,2.88E+02,7.24478E+02,3.603E+00,9.98E-01,1.8553E+01,1.042E+00,5.9356E+01,1.175E+00,9.99E-01,9.87E-01
9.3E+00,2.7E+01,7.2764481E+04,3.56038E+03,9.732465E+03,6.44899E+02,6.44899E+02,1.050526E+03,2.88E+02,7.69935E+02,4.544E+00,9.98E-01,2.2805E+01,1.052E+00,8.7487E+01,1.732E+00,9.99E-01,9.87E-01
1.138E+00,3E+00,4.581478E+03,1.380452E+03,6.632047E+03,9.212E+00,9.212E+00,5.65181E+02,2.88E+02,5.60487E+02,1.258E+00,9.98E-01,6.78E+00,1.019E+00,4.96E+00,2.11E-01,9.99E-01,9.88E-01
2.088E+00,6E+00,5.85878E+03,1.349023E+03,6.736273E+03,2.3171E+01,2.3171E+01,5.81017E+02,2.88E+02,5.64922E+02,1.294E+00,9.98E-01,6.991E+00,1.019E+00,2.1583E+01,2.45E-01,9.99E-01,9.88E-01
3.144E+00,9E+00,8.374578E+03,1.386731E+03,7.03537E+03,6.0304E+01,6.0304E+01,5.73518E+02,2.88E+02,5.75164E+02,1.393E+00,9.98E-01,7.502E+00,1.021E+00,1.183E+01,2.34E-01,9.99E-01,9.88E-01
4.161E+00,1.2E+01,1.4717366E+04,1.547446E+03,7.708475E+03,1.13727E+02,1.13727E+02,6.27776E+02,2.88E+02,6.01193E+02,1.665E+00,9.98E-01,8.936E+00,1.023E+00,1.6667E+01,3.3E-01,9.99E-01,9.88E-01
5.14E+00,1.5E+01,2.1623298E+04,1.924322E+03,8.460272E+03,1.75245E+02,1.75245E+02,6.93296E+02,2.88E+02,6.31288E+02,2.09E+00,9.98E-01,1.1123E+01,1.027E+00,2.4482E+01,4.85E-01,9.99E-01,9.88E-01
6.175E+00,1.8E+01,2.9762127E+04,2.306832E+03,8.789106E+03,2.46026E+02,2.46026E+02,7.60625E+02,2.88E+02,6.61673E+02,2.515E+00,9.98E-01,1.3267E+01,1.031E+00,3.355E+01,6.64E-01,9.99E-01,9.88E-01
7.148E+00,2.1E+01,3.9010298E+04,2.678001E+03,9.115366E+03,3.32523E+02,3.32523E+02,8.08912E+02,2.88E+02,6.82682E+02,2.989E+00,9.98E-01,1.5618E+01,1.036E+00,4.3092E+01,8.53E-01,9.99E-01,9.88E-01
8.206E+00,2.4E+01,5.0993004E+04,3.08744E+03,9.295756E+03,4.3803E+02,4.3803E+02,9.05913E+02,2.88E+02,7.24309E+02,3.602E+00,9.98E-01,1.8532E+01,1.042E+00,5.9259E+01,1.173E+00,9.99E-01,9.88E-01
9.3E+00,2.7E+01,7.2765128E+04,3.560379E+03,9.733379E+03,6.4506E+02,6.4506E+02,1.049658E+03,2.88E+02,7.69775E+02,4.543E+00,9.98E-01,2.2778E+01,1.052E+00,8.7382E+01,1.73E+00,9.99E-01,9.88E-01
1.138E+00,3E+00,5.051054E+03,1.364253E+03,6.624191E+03,8.271E+00,8.271E+00,5.82837E+02,2.88E+02,5.6195E+02,1.269E+00,9.98E-01,6.848E+00,1.019E+00,1.1495E+01,2.37E-01,9.99E-01,9.89E-01
2.088E+00,6E+00,6.017431E+03,1.350371E+03,6.739624E+03,2.3415E+01,2.3415E+01,5.83957E+02,2.88E+02,5.6541E+02,1.299E+00,9.98E-01,7.015E+00,1.019E+00,2.1273E+01,2.49E-01,9.99E-01,9.89E-01
3.144E+00,9E+00,8.374691E+03,1.386732E+03,7.037871E+03,6.03E+01,6.03E+01,5.72739E+02,2.88E+02,5.75021E+02,1.393E+00,9.98E-01,7.494E+00,1.021E+00,1.1797E+01,2.34E-01,9.99E-01,9.89E-01
4.161E+00,1.2E+01,1.4717608E+04,1.547446E+03,7.710422E+03,1.13724E+02,1.13724E+02,6.26923E+02,2.88E+02,6.01035E+02,1.665E+00,9.98E-01,8.927E+00,1.023E+00,1.6625E+01,3.29E-01,9.99E-01,9.89E-01
5.14E+00,1.5E+01,2.1623253E+04,1.924324E+03,8.461152E+03,1.7524E+02,1.7524E+02,6.92353E+02,2.88E+02,6.3111E+02,2.09E+00,9.98E-01,1.1111E+01,1.027E+00,2.4427E+01,4.84E-01,9.99E-01,9.89E-01
6.175E+00,1.8E+01,2.9762302E+04,2.306833E+03,8.790127E+03,2.45975E+02,2.45975E+02,7.59549E+02,2.88E+02,6.61454E+02,2.515E+00,9.98E-01,1.3253E+01,1.031E+00,3.3478E+01,6.63E-01,9.99E-01,9.89E-01
7.148E+00,2.1E+01,3.900959E+04,2.678008E+03,9.115866E+03,3.32516E+02,3.32516E+02,8.07911E+02,2.88E+02,6.82513E+02,2.988E+00,9.98E-01,1.5601E+01,1.036E+00,4.3012E+01,8.52E-01,9.99E-01,9.89E-01
8.206E+00,2.4E+01,5.099307E+04,3.087445E+03,9.296183E+03,4.38039E+02,4.38039E+02,9.04868E+02,2.88E+02,7.24141E+02,3.601E+00,9.98E-01,1.8512E+01,1.042E+00,5.9161E+01,1.171E+00,9.99E-01,9.89E-01
9.3E+00,2.7E+01,7.2765999E+04,3.560383E+03,9.734294E+03,6.45044E+02,6.45044E+02,1.048794E+03,2.88E+02,7.69617E+02,4.542E+00,9.98E-01,2.2751E+01,1.052E+00,8.7277E+01,1.728E+00,9.99E-01,9.89E-01
1.138E+00,3E+00,4.708723E+03,1.352033E+03,6.618207E+03,7.57E+00,7.57E+00,5.76693E+02,2.88E+02,5.60315E+02,1.255E+00,9.98E-01,6.772E+00,1.019E+00,1.7323E+01,2.34E-01,9.99E-01,9.9E-01
2.088E+00,6E+00,5.673887E+03,1.347668E+03,6.740349E+03,2.2919E+01,2.2919E+01,5.75014E+02,2.88E+02,5.63997E+02,1.288E+00,9.98E-01,6.948E+00,1.019E+00,2.2137E+01,2.38E-01,9.99E-01,9.9E-01
3.144E+00,9E+00,8.374761E+03,1.386732E+03,7.040369E+03,6.0307E+01,6.0307E+01,5.71961E+02,2.88E+02,5.74879E+02,1.393E+00,9.98E-01,7.487E+00,1.021E+00,1.1764E+01,2.33E-01,9.99E-01,9.9E-01
4.161E+00,1.2E+01,1.4717606E+04,1.547447E+03,7.712351E+03,1.13717E+02,1.13717E+02,6.26071E+02,2.88E+02,6.00877E+02,1.664E+00,9.98E-01,8.918E+00,1.023E+00,1.6583E+01,3.28E-01,9.99E-01,9.9E-01
5.14E+00,1.5E+01,2.1623452E+04,1.924326E+03,8.46204E+03,1.75199E+02,1.75199E+02,6.91413E+02,2.88E+02,6.30933E+02,2.09E+00,9.98E-01,1.11E+01,1.027E+00,2.4372E+01,4.82E-01,9.99E-01,9.9E-01
6.175E+00,1.8E+01,2.9762428E+04,2.306834E+03,8.791148E+03,2.4595E+02,2.4595E+02,7.58476E+02,2.88E+02,6.61235E+02,2.515E+00,9.98E-01,1.324E+01,1.031E+00,3.3407E+01,6.61E-01,9.99E-01,9.9E-01
7.148E+00,2.1E+01,3.9008973E+04,2.678014E+03,9.116366E+03,3.32488E+02,3.32488E+02,8.06913E+02,2.88E+02,6.82344E+02,2.988E+00,9.98E-01,1.5584E+01,1.036E+00,4.2931E+01,8.5E-01,9.99E-01,9.9E-01
8.206E+00,2.4E+01,5.0993102E+04,3.087446E+03,9.296608E+03,4.38091E+02,4.38091E+02,9.03827E+02,2.88E+02,7.23973E+02,3.601E+00,9.98E-01,1.8492E+01,1.042E+00,5.9064E+01,1.169E+00,9.99E-01,9.9E-01
9.3E+00,2.7E+01,7.2766902E+04,3.560386E+03,9.735203E+03,6.4478E+02,6.4478E+02,1.047933E+03,2.88E+02,7.6946E+02,4.541E+00,9.98E-01,2.2724E+01,1.052E+00,8.7173E+01,1.726E+00,9.99E-01,9.9E-01
1.138E+00,3E+00,3.93212E+03,1.343133E+03,6.613891E+03,7.06E+00,7.06E+00,5.57125E+02,2.88E+02,5.5695E+02,1.228E+00,9.98E-01,6.619E+00,1.019E+00,2.0574E+01,2.13E-01,9.99E-01,9.91E-01
2.088E+00,6E+00,5.638009E+03,1.347378E+03,6.742609E+03,2.2866E+01,2.2866E+01,5.73352E+02,2.88E+02,5.6372E+02,1.287E+00,9.98E-01,6.935E+00,1.019E+00,2.2175E+01,2.37E-01,9.99E-01,9.91E-01
3.144E+00,9E+00,8.374844E+03,1.386733E+03,7.042869E+03,6.0306E+01,6.0306E+01,5.71185E+02,2.88E+02,5.74737E+02,1.392E+00,9.98E-01,7.48E+00,1.021E+00,1.1731E+01,2.32E-01,9.99E-01,9.91E-01
4.161E+00,1.2E+01,1.4717676E+04,1.547448E+03,7.714287E+03,1.1373E+02,1.1373E+02,6.25222E+02,2.88E+02,6.0072E+02,1.664E+00,9.98E-01,8.909E+00,1.023E+00,1.6541E+01,3.27E-01,9.99E-01,9.91E-01
5.14E+00,1.5E+01,2.162367E+04,1.924327E+03,8.462928E+03,1.75244E+02,1.75244E+02,6.90477E+02,2.88E+02,6.30757E+02,2.089E+00,9.98E-01,1.1089E+01,1.027E+00,2.4317E+01,4.81E-01,9.99E-01,9.91E-01
6.175E+00,1.8E+01,2.9762506E+04,2.306831E+03,8.792169E+03,2.45955E+02,2.45955E+02,7.57404E+02,2.88E+02,6.61018E+02,2.514E+00,9.98E-01,1.3226E+01,1.031E+00,3.3336E+01,6.6E-01,9.99E-01,9.91E-01
7.148E+00,2.1E+01,3.9008303E+04,2.678019E+03,9.116866E+03,3.32392E+02,3.32392E+02,8.05918E+02,2.88E+02,6.82176E+02,2.987E+00,9.98E-01,1.5567E+01,1.036E+00,4.2851E+01,8.48E-01,9.99E-01,9.91E-01
8.206E+00,2.4E+01,5.0993017E+04,3.087446E+03,9.297031E+03,4.37984E+02,4.37984E+02,9.02788E+02,2.88E+02,7.23805E+02,3.6E+00,9.98E-01,1.8471E+01,1.042E+00,5.8966E+01,1.167E+00,9.99E-01,9.91E-01
9.3E+00,2.7E+01,7.2767604E+04,3.560389E+03,9.736105E+03,6.44748E+02,6.44748E+02,1.047074E+03,2.88E+02,7.69303E+02,4.54E+00,9.98E-01,2.2697E+01,1.052E+00,8.7069E+01,1.724E+00,9.99E-01,9.91E-01
1.138E+00,3E+00,2.824005E+03,1.339975E+03,6.612876E+03,6.874E+00,6.874E+00,5.25107E+02,2.88E+02,5.5207E+02,1.191E+00,9.98E-01,6.405E+00,1.019E+00,2.0364E+01,1.75E-01,9.99E-01,9.92E-01
2.088E+00,6E+00,5.723507E+03,1.348057E+03,6.745568E+03,2.2988E+01,2.2988E+01,5.7451E+02,2.88E+02,5.63849E+02,1.29E+00,9.98E-01,6.941E+00,1.019E+00,2.1749E+01,2.38E-01,9.99E-01,9.92E-01
3.144E+00,9E+00,8.374959E+03,1.386733E+03,7.045372E+03,6.0304E+01,6.0304E+01,5.70411E+02,2.88E+02,5.74595E+02,1.392E+00,9.98E-01,7.473E+00,1.021E+00,1.1698E+01,2.32E-01,9.99E-01,9.92E-01
4.161E+00,1.2E+01,1.4717808E+04,1.547448E+03,7.716231E+03,1.13739E+02,1.13739E+02,6.24375E+02,2.88E+02,6.00563E+02,1.664E+00,9.98E-01,8.9E+00,1.023E+00,1.65E+01,3.27E-01,9.99E-01,9.92E-01
5.14E+00,1.5E+01,2.1623704E+04,1.924329E+03,8.463812E+03,1.7525E+02,1.7525E+02,6.89541E+02,2.88E+02,6.3058E+02,2.089E+00,9.98E-01,1.1078E+01,1.027E+00,2.4262E+01,4.8E-01,9.99E-01,9.92E-01
6.175E+00,1.8E+01,2.9762572E+04,2.30683E+03,8.793192E+03,2.46023E+02,2.46023E+02,7.56335E+02,2.88E+02,6.608E+02,2.514E+00,9.98E-01,1.3213E+01,1.031E+00,3.3264E+01,6.59E-01,9.99E-01,9.92E-01
7.148E+00,2.1E+01,3.9007646E+04,2.678026E+03,9.117365E+03,3.32432E+02,3.32432E+02,8.04925E+02,2.88E+02,6.82009E+02,2.986E+00,9.98E-01,1.555E+01,1.036E+00,4.2771E+01,8.47E-01,9.99E-01,9.92E-01
8.206E+00,2.4E+01,5.0992993E+04,3.087445E+03,9.297453E+03,4.38088E+02,4.38088E+02,9.01753E+02,2.88E+02,7.23639E+02,3.599E+00,9.98E-01,1.8451E+01,1.042E+00,5.8869E+01,1.165E+00,9.99E-01,9.92E-01
9.3E+00,2.7E+01,7.2768854E+04,3.560386E+03,9.737008E+03,6.45049E+02,6.45049E+02,1.046219E+03,2.88E+02,7.69148E+02,4.539E+00,9.98E-01,2.267E+01,1.052E+00,8.6965E+01,1.722E+00,9.99E-01,9.92E-01
1.138E+00,3E+00,2.25925E+03,1.340727E+03,6.614926E+03,6.912E+00,6.912E+00,5.06696E+02,2.88E+02,5.49284E+02,1.171E+00,9.98E-01,6.286E+00,1.019E+00,1.8789E+01,1.53E-01,9.99E-01,9.93E-01
2.088E+00,6E+00,5.521435E+03,1.346833E+03,6.747199E+03,2.2771E+01,2.2771E+01,5.68896E+02,2.88E+02,5.6305E+02,1.283E+00,9.98E-01,6.903E+00,1.019E+00,2.24E+01,2.32E-01,9.99E-01,9.93E-01
3.144E+00,9E+00,8.375071E+03,1.386734E+03,7.047875E+03,6.0299E+01,6.0299E+01,5.69638E+02,2.88E+02,5.74453E+02,1.392E+00,9.98E-01,7.466E+00,1.021E+00,1.1665E+01,2.31E-01,9.99E-01,9.93E-01
4.161E+00,1.2E+01,1.4717844E+04,1.547449E+03,7.718168E+03,1.13733E+02,1.13733E+02,6.23529E+02,2.88E+02,6.00406E+02,1.664E+00,9.98E-01,8.891E+00,1.023E+00,1.6458E+01,3.26E-01,9.99E-01,9.93E-01
5.14E+00,1.5E+01,2.1624035E+04,1.92433E+03,8.464704E+03,1.7524E+02,1.7524E+02,6.8861E+02,2.88E+02,6.30405E+02,2.089E+00,9.98E-01,1.1066E+01,1.027E+00,2.4207E+01,4.79E-01,9.99E-01,9.93E-01
6.175E+00,1.8E+01,2.9762645E+04,2.306825E+03,8.794215E+03,2.46034E+02,2.46034E+02,7.55269E+02,2.88E+02,6.60584E+02,2.514E+00,9.98E-01,1.32E+01,1.031E+00,3.3193E+01,6.57E-01,9.99E-01,9.93E-01
7.148E+00,2.1E+01,3.9007047E+04,2.67803E+03,9.117865E+03,3.32441E+02,3.32441E+02,8.03935E+02,2.88E+02,6.81842E+02,2.986E+00,9.98E-01,1.5534E+01,1.036E+00,4.2692E+01,8.45E-01,9.99E-01,9.93E-01
8.206E+00,2.4E+01,5.0992983E+04,3.087442E+03,9.297875E+03,4.38077E+02,4.38077E+02,9.00721E+02,2.88E+02,7.23473E+02,3.598E+00,9.98E-01,1.843E+01,1.042E+00,5.8773E+01,1.164E+00,9.99E-01,9.93E-01
9.3E+00,2.7E+01,7.2769245E+04,3.560394E+03,9.737897E+03,6.4484E+02,6.4484E+02,1.045364E+03,2.88E+02,7.68993E+02,4.538E+00,9.98E-01,2.2643E+01,1.052E+00,8.6861E+01,1.719E+00,9.99E-01,9.93E-01
1.138E+00,3E+00,1.487562E+03,1.353084E+03,6.624244E+03,7.586E+00,7.586E+00,4.75155E+02,2.88E+02,5.45277E+02,1.144E+00,9.98E-01,6.12E+00,1.019E+00,1.0162E+01,1.1E-01,9.99E-01,9.94E-01
2.088E+00,6E+00,4.997642E+03,1.344613E+03,6.748215E+03,2.2364E+01,2.2364E+01,5.54817E+02,2.88E+02,5.60821E+02,1.267E+00,9.98E-01,6.8E+00,1.019E+00,2.2527E+01,2.15E-01,9.99E-01,9.94E-01
3.144E+00,9E+00,8.375163E+03,1.386734E+03,7.050378E+03,6.0313E+01,6.0313E+01,5.68867E+02,2.88E+02,5.74312E+02,1.392E+00,9.98E-01,7.459E+00,1.021E+00,1.1632E+01,2.3E-01,9.99E-01,9.94E-01
4.161E+00,1.2E+01,1.4717914E+04,1.54745E+03,7.720111E+03,1.13734E+02,1.13734E+02,6.22686E+02,2.88E+02,6.00249E+02,1.664E+00,9.98E-01,8.882E+00,1.023E+00,1.6417E+01,3.25E-01,9.99E-01,9.94E-01
5.14E+00,1.5E+01,2.1624259E+04,1.924332E+03,8.465594E+03,1.75215E+02,1.75215E+02,6.8768E+02,2.88E+02,6.30229E+02,2.089E+00,9.98E-01,1.1055E+01,1.027E+00,2.4152E+01,4.78E-01,9.99E-01,9.94E-01
6.175E+00,1.8E+01,2.9762757E+04,2.306813E+03,8.795236E+03,2.46033E+02,2.46033E+02,7.54206E+02,2.88E+02,6.60368E+02,2.513E+00,9.98E-01,1.3186E+01,1.031E+00,3.3121E+01,6.56E-01,9.99E-01,9.94E-01
7.148E+00,2.1E+01,3.9006507E+04,2.678033E+03,9.118364E+03,3.32441E+02,3.32441E+02,8.02949E+02,2.88E+02,6.81676E+02,2.985E+00,9.98E-01,1.5517E+01,1.036E+00,4.2612E+01,8.44E-01,9.99E-01,9.94E-01
8.206E+00,2.4E+01,5.099291E+04,3.087443E+03,9.298295E+03,4.37989E+02,4.37989E+02,8.99692E+02,2.88E+02,7.23308E+02,3.598E+00,9.98E-01,1.841E+01,1.042E+00,5.8676E+01,1.162E+00,9.99E-01,9.94E-01
9.3E+00,2.7E+01,7.2770364E+04,3.560395E+03,9.73879E+03,6.45035E+02,6.45035E+02,1.044514E+03,2.88E+02,7.6884E+02,4.536E+00,9.98E-01,2.2617E+01,1.052E+00,8.6757E+01,1.717E+00,9.99E-01,9.94E-01
1.138E+00,3E+00,1.476507E+03,1.364402E+03,6.633985E+03,8.22E+00,8.22E+00,4.69726E+02,2.88E+02,5.45081E+02,1.145E+00,9.98E-01,6.112E+00,1.019E+00,3.401E+00,9.9E-02,9.99E-01,9.95E-01
